instante,HS10_mean,HS20_mean,HS30_mean,HS30_min,HS40_mean,HS50_mean,HS60_mean,TS30_mean,dendrometro_mean,litros_arbol_last,litros_intervalo_sum,evento_riego_max,TA_mean,HA_mean,radiacion_mean
2018-07-16 00:00:00,0.8191735657054555,0.8161198019379413,0.806265221455624,0.8061,0.7591288263816458,0.8549394819307853,0.7750878643349232,29.0,38.79808642761816,556.8,0.0,0.0,28.36,29.18166666666667,0.0
2018-07-16 01:00:00,0.8180484636331723,0.8157917197452229,0.8059306794055202,0.8056668789808917,0.7587089030206678,0.8544436836518047,0.7746436476613369,29.0,38.803260350318475,556.8,0.0,0.0,27.86333333333333,30.849999999999998,0.0
2018-07-16 02:00:00,0.8162780258291272,0.8149408651975341,0.8054269586157932,0.8052,0.7580754496384121,0.8540009819532909,0.7742785949987763,29.0,38.805,556.8,0.0,0.0,26.988333333333333,34.25666666666667,0.0
2018-07-16 03:00:00,0.8146965788381112,0.8142756147492566,0.8049363124833339,0.8047,0.7575283661424632,0.8536223991507431,0.7738920116772824,29.0,38.805,556.8,0.0,0.0,26.496666666666666,33.6,0.0
2018-07-16 04:00:00,0.8130800472728255,0.8135741507430998,0.8043716029723992,0.8042,0.7568089702760085,0.8532074840764331,0.7736581773043182,29.0,38.805845316091656,556.8,0.0,0.0,25.793333333333333,33.903333333333336,0.2383333333333333
2018-07-16 05:00:00,0.811471364118896,0.8125546709129511,0.8037116507430998,0.8033595541401274,0.7560569267515924,0.8528373142250532,0.7733022027600849,29.0,38.8075,556.8,0.0,0.0,24.546666666666667,39.160000000000004,30.348333333333333
2018-07-16 06:00:00,0.8102271373219286,0.8113706673534993,0.8030940669969332,0.8029299363057325,0.7553186651124046,0.8523982336635999,0.773037889242746,28.971125265392782,38.8075,556.8,0.0,0.0,24.746666666666666,42.416666666666664,164.86666666666665
2018-07-16 07:00:00,0.809020253815074,0.8105722399150744,0.8027070107152863,0.8023507961783439,0.7544742244117478,0.852059972819391,0.7727515452273179,28.600000000000005,38.8075,556.8,0.0,0.0,26.021666666666665,40.79,330.3333333333333
2018-07-16 08:00:00,0.8158685509554141,0.8147485934182591,0.8014674893842887,0.8007517515923567,0.7528677282377919,0.8515551220806795,0.7724582006369426,28.600000000000005,38.8075,557.8,1.0,1.0,27.28833333333333,38.12333333333333,497.9666666666667
2018-07-16 09:00:00,0.8489735205934673,0.8520891522282867,0.8245826567294158,0.8094746815286624,0.7560263435456812,0.8511173764341337,0.7723313990461049,28.474575371549893,38.805496947983016,575.0,17.200000000000045,1.0,28.951666666666664,31.125,651.9333333333333
2018-07-16 10:00:00,0.8493299363057325,0.8516989485874501,0.8465233344592421,0.8435066878980891,0.7766565782278027,0.8562632292164013,0.7736284256409215,28.28349256900212,38.80689128123338,590.8,15.799999999999955,1.0,30.73166666666667,26.88,768.6666666666666
2018-07-16 11:00:00,0.8527331230508234,0.8550363496259951,0.849469085296478,0.847958692185008,0.8029097275554743,0.8632557467907368,0.7783155905772441,28.057537154989387,38.80334176495088,604.2,13.400000000000091,1.0,32.17166666666667,25.223333333333333,842.3333333333334
